record_id,name,canonical_name,canonical_url,status,status_as_of,hq_country,operating_regions,founding_year,entity_type,business_model,cohort_or_ecosystem,primary_lifecycle,secondary_lifecycle,category,maturity,evidence_grade,jcx_relevance,relevance_tier,scale_signal,tech_strategy,innovation_model,named_initiatives,headline_claim,claim_type,caveats,source_urls,last_verified,source_datasets,merged_record_count,status_conflict,identity_note
org-landeed-505b2d4,Landeed,Landeed,https://www.landeed.com/,active,2026-08-30,India,India,Unknown,private-startup,subscription-data-services,Indian-proptech-venture,title-document-search,valuation-market-data,property-records-platform,early-growth,B/C,title-evidence-graph-benchmark,B,,,,,Indian-state-integrations-not-portable,company-page,unknown,https://www.landeed.com/|https://www.landeed.com/about,2026-08-30,regional_companies_agent.csv,1,false,
org-link-reit-3ef24b7,Link REIT,Link REIT,https://www.linkreit.com/en/,active,2026-08-30,Hong Kong,Hong Kong Mainland China Australia Singapore United Kingdom,2005,REIT and asset-management platform,"retail, office, logistics, community services, sustainability and data transparency",Independent; internally managed,L/S/H/O/E,F,APAC internally managed REIT and community operator,scale operator,B,"Shows a large owner/operator using portfolio data and community operations, counterbalancing developer-led platform cases",B,,,,,Official IR calls Link the largest REIT in Asia by asset value and publishes 2025/26 operating and sustainability data,official IR and sustainability reporting,Technology outcomes need deeper extraction; do not equate ESG disclosure with PropTech ROI,https://www.linkreit.com/en/|https://www.linkreit.com/en/investor-relations/|https://www.linkreit.com/en/investor-relations/financial-reports/|https://www.linkreit.com/en/sustainability/,2026-08-30,operator_coverage_additions.csv,1,false,
org-livspace-8e2af3d,Livspace,Livspace,https://www.livspace.com/in,active,2026-08-30,India,India and Southeast Asia,2014,private company,marketplace design manufacturing installation and warranty,Independent,L11 Handover/end-of-life,L4 Design/L5 Construction,tech-enabled end-to-end interiors and renovation,scaleup,A,Medium,B,,,,,"Integrates designer marketplace, materials, manufacturing, installation, warranty and project coordination; company reports 100,000+ homes and 100+ cities",company-reported scale and product description,"Quality, deadline and warranty outcomes need independent validation; useful as a handover/fit-out benchmark, not a core developer ERP.",https://www.livspace.com/in|https://www.livspace.com/in/about-us,2026-08-30,coverage_gap_additions.csv,1,false,
org-lotroll-83be313,LotRoll,LotRoll,,cohort-selected,2026-08-30,United States,United States,Unknown,Company,Data marketplace,NAR REACH US Residential 2026,Sales,Data,Manufactured-housing data/infrastructure,Early,A,Low,B,,,,,Brings manufactured housing market online with data and tools,Cohort selection/self-description,US segment and no independent outcomes,https://www.nar-reach.com/second-century-ventures-announces-6-technology-companies-for-2026-reach-scale-up-program,2026-08-30,proptech_startups_agent.csv,1,false,
org-mahindra-lifespaces-55a7354,Mahindra Lifespaces,Mahindra Lifespaces,https://www.mahindralifespaces.com/,active,2026-08-30,India,India South Asia,1994,developer and integrated-cities platform,"net-zero homes, industrial land, sustainable design and community operations",Mahindra Group,L/D/C/H/O/E,E,"India residential, industrial-cluster and net-zero developer",growth platform,B,"Adds an India sustainability/industrial-cluster benchmark not duplicated by Godrej, Prestige or Lodha",B,,,,,"FY2025 report and FY2026 investor page report >₹45,000 crore cumulative GDV and net-zero projects",official annual report and investor page,Sustainability leadership is not automatically digital innovation; extract named systems before scoring,https://www.mahindralifespaces.com/|https://www.mahindralifespaces.com/investor-center/?category=annual-reports|https://mldlprodstorage.blob.core.windows.net/live/2025/07/269865_MLDL_AR_2025_Final.pdf|https://cms.mahindralifespaces.com/web/node/4161,2026-08-30,operator_coverage_additions.csv,1,false,
org-mapletree-38e8d9a,Mapletree,Mapletree,https://www.mapletree.com.sg/,active,,Singapore,Asia Europe United States,,developer owner operator,,,L/O/E,,,,C,APAC logistics and mixed-use comparator,B,"Global logistics, industrial, office, retail and residential platform","Smart logistics, energy and tenant platforms to verify",Integrated developer and REIT manager,Unknown—verify platforms,Unknown,unknown,Technology evidence not extracted,https://www.mapletree.com.sg/,2026-08-30,global_real_estate_pioneers_agent.csv,1,false,
org-masdar-city-eee2e48,Masdar City,Masdar City,https://www.mubadala.com/en/what-we-do/masdar-city,active,,United Arab Emirates,Abu Dhabi,,smart sustainable urban development,,,L/D/O/E,,,,B,Masterplan-as-testbed model,B,Buildings designed for at least 40% less water and energy than conventional buildings,"Real-time urban laboratory for clean energy, water, mobility, AI and high-performance buildings",Tech Park and The Catalyst accelerator,Masdar City; Tech Park; The Catalyst,At least 40% less water and energy target (company claim),company-reported,Target baseline not independently validated,https://www.mubadala.com/en/what-we-do/masdar-city|https://masdar.ae/en/news/newsroom/tech-park-at-masdar-city-to-position-abu-dhabi-as-an-innovation-hub-for-start-ups,2026-08-30,global_real_estate_pioneers_agent.csv,1,false,
org-material-depot-494da72,Material Depot,Material Depot,https://www.ycombinator.com/companies/material-depot,active,2026-08-30,India,India,2022,private startup,marketplace and direct commerce,Y Combinator W2022,L5 Construction,L11 Handover/end-of-life,interior-material marketplace and supply chain,scaleup,A,Medium,B,,,,,"YC describes direct manufacturer-to-customer materials with live trend data and reports 10,000+ homes served",company-reported scale via YC description,"Supply chain quality, returns, credit, delivery and local product certification must be verified before procurement integration.",https://www.ycombinator.com/companies/material-depot,2026-08-30,coverage_gap_additions.csv,1,false,
org-maxhome-ai-e6888c9,MaxHome.ai,MaxHome.ai,,cohort-selected,2026-08-30,United States,United States,Unknown,Company,AI SaaS,NAR REACH US Residential 2026,Transaction,Operations,Transaction intelligence,Early,A,Medium,B,,,,,Streamlines compliance and operational workflows for brokerages,Cohort selection/self-description,US compliance and early-stage evidence,https://www.nar-reach.com/second-century-ventures-announces-6-technology-companies-for-2026-reach-scale-up-program,2026-08-30,proptech_startups_agent.csv,1,false,
org-mirvac-df71b9e,Mirvac,Mirvac,https://www.mirvac.com/,active,,Australia,Australia,,developer owner operator,,,L/D/H/O/E,,,,C,Precinct operations comparator,B,Large Australian mixed-use/residential platform,"Digital customer, precinct and energy operations to verify",Internal innovation and partnerships,Unknown—verify initiatives,Unknown,unknown,Primary report review required,https://www.mirvac.com/,2026-08-30,global_real_estate_pioneers_agent.csv,1,false,
org-mitsubishi-estate-e9746be,Mitsubishi Estate,Mitsubishi Estate,https://www.mec.co.jp/en/,active,,Japan,Japan United States Europe Asia Oceania,,developer owner operator,,,L/H/O/E,,,,B,Urban-platform and developer-CVC comparator,B,Large Marunouchi-centred global urban developer,"Urban data, tenant experience and digital services to verify",BRICKS FUND TOKYO CVC; Prime Partners,BRICKS FUND TOKYO; Mellow; IVRy,No portfolio-level outcome disclosed,observed,CVC evidence stronger than property deployment,https://www.mec.co.jp/en/|https://bricks-fundtokyo.com/,2026-08-30,global_real_estate_pioneers_agent.csv,1,false,
org-mubadala-real-assets-18e6cb7,Mubadala Real Assets,Mubadala Real Assets,https://www.mubadala.com/,active,,United Arab Emirates,Global,,sovereign investor real assets,,,L/F/O/E,,,,A,Capital-allocation comparator for JCX,B,"Portfolio spans digital infrastructure, logistics, healthcare/life sciences and living","Invests around digital transformation, urbanisation and decarbonisation",Institutional partnerships and thematic investment,Mubadala Real Assets; digital infrastructure,No property-tech ROI disclosed,observed,Thesis broader than PropTech,https://www.mubadala.com/|https://annual2024.mubadala.com/en/onemubadala/real-assets,2026-08-30,global_real_estate_pioneers_agent.csv,1,false,
org-mubawab-4b0178e,Mubawab,Mubawab,https://www.mubawab.ma/en/about,active,2026-08-30,Morocco,Morocco and Tunisia/Maghreb,2012,private company,listing subscriptions advertising and transaction services,Africa Property Portals,L6 Marketing/sales,L9 Portfolio,North African property marketplace and market data,scaleup,A,Medium,B,,,,,Digital property platform connecting buyers renters agencies and developers; official page reports 2m+ monthly visits and acquisition of Jumia House in the Maghreb,company-reported scale and acquisition disclosure,Traffic is company-reported and not equivalent to leads or closings; French/Arabic and country coverage are key localization variables.,https://www.mubawab.ma/en/about|https://www.mubawab.com/,2026-08-30,coverage_gap_additions.csv,1,false,
org-nawy-fea68ec,Nawy,Nawy,https://www.nawy.com/,active,2026-08-30,Egypt,Egypt-MENA,2019,private-growth,commission-financing-fees,Partech-eCapital-Nclude,property-discovery-brokerage,mortgage-fractional-B2B-brokers,integrated-proptech,scale,B,inventory-broker-finance,B,,,,,US52m-equity-and-US23m-debt-release-license-needs-check,company-release,unknown,https://www.nawy.com/|https://www.nawy.com/blog/116847-nawy-raises-a-52m-series-a-to-take-on-mena|https://www.nawy.com/about-us,2026-08-30,regional_companies_agent.csv,1,false,
org-nearmap-8a8f2ad,Nearmap,Nearmap,https://www.nearmap.com/au,active,2026-08-30,Australia,Australia-US-NZ-Canada,2007,public-global-company,subscription-API,aerial-property-intelligence,site-property-intelligence,construction-insurance-government,aerial-imagery-AI,scale,B,imagery-change-detection,B,,,,,customer-counts-refresh-company-claims-local-drone-alternative,company-page,unknown,https://www.nearmap.com/au|https://www.nearmap.com/au/property-intelligence|https://www.nearmap.com/au/about,2026-08-30,regional_companies_agent.csv,1,false,
org-nemetschek-8aa57f2,Nemetschek,Nemetschek,https://www.nemetschek.com/en/solutions,active,2026-08-30,Germany,Global,1963,public company,enterprise and subscription software,Public,L4 Design,L5 Construction/L8 Property operations,open BIM design construction and building-management software,enterprise,A,Medium,B,,,,,"Portfolio covers planning, visualization, construction and building management through brands such as Bluebeam, Graphisoft, Solibri, Spacewell and dTwin",official group product description,Group is a parent of many brands; do not count each brand as an independent company without ownership relationships.,https://www.nemetschek.com/en/solutions|https://www.nemetschek.com/en/company/brands,2026-08-30,coverage_gap_additions.csv,1,false,
org-neom-e682d22,NEOM,NEOM,https://www.neom.com/,active,,Saudi Arabia,Saudi Arabia,,master developer,,,L/D/O/E,,,,C,MENA smart-city reference,B,Mega-project masterplan,"Smart-city, digital twin, autonomous mobility and sustainable infrastructure claims to verify",Government-backed ecosystem and partners,The Line; Oxagon; Trojena,Unknown,unknown,Separate aspiration from delivered systems,https://www.neom.com/,2026-08-30,global_real_estate_pioneers_agent.csv,1,false,
org-nigeria-property-centre-6683212,Nigeria Property Centre,Nigeria Property Centre,https://nigeriapropertycentre.com/about-us,active,2026-08-30,Nigeria,Nigeria Ghana Kenya Uganda and Ethiopia,2011,private company,listing subscriptions advertising and data,Independent,L6 Marketing/sales,L9 Portfolio/L3 Capital/finance,pan-African property search platform,scaleup,A,Medium,B,,,,,"Official page reports 181,000+ active listings, 18,700 agents/developers, 698 areas and 1.25m monthly seekers across its network",company-reported scale and product description,Self-reported network metrics; country domains and market data should be separated; search traffic does not prove transaction conversion.,https://nigeriapropertycentre.com/about-us,2026-08-30,coverage_gap_additions.csv,1,false,
org-nirmanbazaar-a26f78c,NirmanBazaar,NirmanBazaar,https://nirmanbazaar.com/,unclear,2026-08-30,Bangladesh,Bangladesh,Unknown,private-startup || Company,marketplace-margin-credit || Marketplace,local-early-stage || Independent,materials-procurement-delivery || Procurement,project-tracking-cost-loans-credit || Construction,construction-marketplace || Materials marketplace,early-stage || Early,D,potential-procurement-partner || Medium,B,,,,,claims-suppliers-buyers-districts-products-credit-not-audited || Construction materials marketplace proposition,company-claim || Directory/company description,unknown || Verify operating history supplier QA delivery and integration,https://www.nirmanbazaar.com.bd/|https://info-vendor.nirmanbazaar.com/|https://nirmanbazaar.com/,2026-08-30,proptech_startups_agent.csv|regional_companies_agent.csv,2,true,
