entity_id,display_name,aliases_json,record_type,record_type_basis,canonical_url,canonical_url_status,discovery_profile_urls_json,status_current,operating_status_legacy,status_conflict,status_evidence_date,status_observed_at,status_date_note,last_verified,headquarters_country,headquarters_country_values_legacy_json,headquarters_country_conflict,operating_regions_json,founding_year,founding_year_values_json,founding_year_note,business_models_json,ecosystem_memberships_json,lifecycle_codes_json,lifecycle_mapping_methods_json,lifecycle_labels_legacy_json,lifecycle_unmapped_labels_json,category_labels_json,maturity_band_provisional,maturity_labels_legacy_json,mrl,mrl_note,reviewed_relevance_tier,relevance_tier_values_json,relevance_tier_conflict,jcx_relevance_notes_json,legacy_evidence_grades_json,source_quality_grades_provisional_json,source_count,source_urls_json,source_datasets_json,merged_record_count,publication_readiness,review_flags_json
org-infra-market-b3a2104,Infra-Market,[],organization,default operating/legal identity,https://infra.market/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,India,"[""India""]",false,"[""India""]",2016,"[""2016""]",,"[""marketplace-manufacturing-finance""]","[""Indian-construction-scaleup""]","[""L5""]","[""keyword_inference""]","[""materials-procurement-manufacturing"",""distribution-private-label-credit""]",[],"[""construction-materials-platform""]",scaled_or_enterprise_signal,"[""scale""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,B,"[""B""]",false,"[""supply-aggregation-quality""]","[""B/C""]","[""S2""]",3,"[""https://infra-prod.gumlet.io/ivas/PROD/06-05-2025/1746534342377_IVAS_DezineMandapam.pdf"",""https://infra.market/"",""https://infra.market/about-us""]","[""regional_companies_agent.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-inspectmind-ai-e96a36c,InspectMind AI,[],organization,default operating/legal identity,,discovery_profile_only,"[""https://ycombinator.com/companies/inspectmind-ai""]",active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""United States""]",,"[""Unknown""]",Not verified in the current source layer.,"[""AI SaaS""]","[""YC W2024""]","[""L4"",""L5""]","[""keyword_inference""]","[""Design"",""Construction""]",[],"[""AI drawing QA""]",early_or_growth_signal,"[""Very early""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,B,"[""B""]",false,"[""Medium""]","[""A""]","[""S4""]",1,"[""https://ycombinator.com/companies/inspectmind-ai""]","[""proptech_startups_agent.csv""]",1,profile_requires_editorial_review,"[""canonical_url_unresolved"",""claim_level_evidence_review_required""]"
org-invitation-homes-84857f4,Invitation Homes,[],organization,default operating/legal identity,https://www.invitationhomes.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""United States""]",,[],Not verified in the current source layer.,[],[],"[""L6"",""L7"",""L8""]","[""documented_legacy_shorthand""]","[""S/H/O""]",[],[],not_assessed,[],,Not assigned from company scale/funding; requires product-and-geography evidence.,B,"[""B""]",false,"[""Distributed-home operations comparator""]","[""C""]","[""S2""]",1,"[""https://invitationhomes.com/""]","[""global_real_estate_pioneers_agent.csv""]",1,profile_requires_editorial_review,"[""category_not_assessed"",""maturity_not_assessed"",""status_evidence_date_missing"",""claim_level_evidence_review_required""]"
org-ivanhoe-cambridge-8c510ab,Ivanhoé Cambridge,[],organization,default operating/legal identity,https://www.ivanhoecambridge.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,Canada,"[""Canada""]",false,"[""Global""]",,[],Not verified in the current source layer.,[],[],"[""L3"",""L8"",""L10""]","[""documented_legacy_shorthand""]","[""F/O/E""]",[],[],not_assessed,[],,Not assigned from company scale/funding; requires product-and-geography evidence.,B,"[""B""]",false,"[""Institutional owner comparator""]","[""C""]","[""S2""]",1,"[""https://ivanhoecambridge.com/""]","[""global_real_estate_pioneers_agent.csv""]",1,profile_requires_editorial_review,"[""category_not_assessed"",""maturity_not_assessed"",""status_evidence_date_missing"",""claim_level_evidence_review_required""]"
org-jomee-jomaa-d8b40e9,Jomee-Jomaa,[],organization,default operating/legal identity,https://www.jomeejomaa.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,Bangladesh,"[""Bangladesh""]",false,"[""Bangladesh""]",2023,"[""2023""]",,"[""profit-share""]","[""local-fintech-proptech""]","[""L1""]","[""keyword_inference""]","[""land-investment-fractionalization"",""secondary-market-documents""]",[],"[""fractional-land-platform""]",early_or_growth_signal,"[""early-stage""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,B,"[""B""]",false,"[""benchmark-only-pending-counsel""]","[""B/C""]","[""S2"",""S3""]",3,"[""https://jomeejomaa.com/"",""https://jomeejomaa.com/terms"",""https://thedailystar.net/tech-startup/news/fractional-land-investment-platform-jomee-jomaa-launched-3444451""]","[""regional_companies_agent.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-kestrix-45a7de9,Kestrix,[],organization,default operating/legal identity,https://www.kestrix.io/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United Kingdom,"[""United Kingdom""]",false,"[""UK and Europe""]",2022,"[""2022""]",,"[""software plus survey services""]","[""Pi Labs""]","[""L8"",""L9"",""L10""]","[""explicit_code"",""keyword_inference""]","[""L8 Property operations"",""L10 ESG/L9 Portfolio""]",[],"[""machine-learning energy surveying and building intelligence""]",early_or_growth_signal,"[""early-growth""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,B,"[""B""]",false,"[""Medium""]","[""A""]","[""S2"",""S4""]",2,"[""https://kestrix.io/"",""https://pilabs.vc/portfolio?sort=date_desc""]","[""coverage_gap_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-landeed-505b2d4,Landeed,[],organization,default operating/legal identity,https://www.landeed.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,India,"[""India""]",false,"[""India""]",,"[""Unknown""]",Not verified in the current source layer.,"[""subscription-data-services""]","[""Indian-proptech-venture""]","[""L1"",""L3"",""L12""]","[""keyword_inference""]","[""title-document-search"",""valuation-market-data""]",[],"[""property-records-platform""]",early_or_growth_signal,"[""early-growth""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,B,"[""B""]",false,"[""title-evidence-graph-benchmark""]","[""B/C""]","[""S2""]",2,"[""https://landeed.com/"",""https://landeed.com/about""]","[""regional_companies_agent.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-link-reit-3ef24b7,Link REIT,[],organization,default operating/legal identity,https://www.linkreit.com/en/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,Hong Kong,"[""Hong Kong""]",false,"[""Hong Kong Mainland China Australia Singapore United Kingdom""]",2005,"[""2005""]",,"[""retail, office, logistics, community services, sustainability and data transparency""]","[""Independent; internally managed""]","[""L1"",""L6"",""L7"",""L8"",""L10""]","[""documented_legacy_shorthand""]","[""L/S/H/O/E"",""F""]",[],"[""APAC internally managed REIT and community operator""]",scaled_or_enterprise_signal,"[""scale operator""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,B,"[""B""]",false,"[""Shows a large owner/operator using portfolio data and community operations, counterbalancing developer-led platform cases""]","[""B""]","[""S2""]",4,"[""https://linkreit.com/en"",""https://linkreit.com/en/investor-relations"",""https://linkreit.com/en/investor-relations/financial-reports"",""https://linkreit.com/en/sustainability""]","[""operator_coverage_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-livspace-8e2af3d,Livspace,[],organization,default operating/legal identity,https://www.livspace.com/in,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,India,"[""India""]",false,"[""India and Southeast Asia""]",2014,"[""2014""]",,"[""marketplace design manufacturing installation and warranty""]","[""Independent""]","[""L4"",""L5"",""L11""]","[""explicit_code"",""keyword_inference""]","[""L11 Handover/end-of-life"",""L4 Design/L5 Construction""]",[],"[""tech-enabled end-to-end interiors and renovation""]",scaled_or_enterprise_signal,"[""scaleup""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,B,"[""B""]",false,"[""Medium""]","[""A""]","[""S2""]",2,"[""https://livspace.com/in"",""https://livspace.com/in/about-us""]","[""coverage_gap_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-lotroll-83be313,LotRoll,[],organization,default operating/legal identity,,discovery_profile_only,"[""https://nar-reach.com/second-century-ventures-announces-6-technology-companies-for-2026-reach-scale-up-program""]",unknown,cohort-selected,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""United States""]",,"[""Unknown""]",Not verified in the current source layer.,"[""Data marketplace""]","[""NAR REACH US Residential 2026""]","[""L6"",""L12""]","[""keyword_inference""]","[""Sales"",""Data""]",[],"[""Manufactured-housing data/infrastructure""]",early_or_growth_signal,"[""Early""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,B,"[""B""]",false,"[""Low""]","[""A""]","[""S4""]",1,"[""https://nar-reach.com/second-century-ventures-announces-6-technology-companies-for-2026-reach-scale-up-program""]","[""proptech_startups_agent.csv""]",1,profile_requires_editorial_review,"[""canonical_url_unresolved"",""claim_level_evidence_review_required""]"
org-mahindra-lifespaces-55a7354,Mahindra Lifespaces,[],organization,default operating/legal identity,https://www.mahindralifespaces.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,India,"[""India""]",false,"[""India South Asia""]",1994,"[""1994""]",,"[""net-zero homes, industrial land, sustainable design and community operations""]","[""Mahindra Group""]","[""L1"",""L4"",""L5"",""L7"",""L8"",""L10""]","[""documented_legacy_shorthand""]","[""L/D/C/H/O/E"",""E""]",[],"[""India residential, industrial-cluster and net-zero developer""]",early_or_growth_signal,"[""growth platform""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,B,"[""B""]",false,"[""Adds an India sustainability/industrial-cluster benchmark not duplicated by Godrej, Prestige or Lodha""]","[""B""]","[""S2""]",4,"[""https://cms.mahindralifespaces.com/web/node/4161"",""https://mahindralifespaces.com/"",""https://mahindralifespaces.com/investor-center?category=annual-reports"",""https://mldlprodstorage.blob.core.windows.net/live/2025/07/269865_MLDL_AR_2025_Final.pdf""]","[""operator_coverage_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-mapletree-38e8d9a,Mapletree,[],organization,default operating/legal identity,https://www.mapletree.com.sg/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,Singapore,"[""Singapore""]",false,"[""Asia Europe United States""]",,[],Not verified in the current source layer.,[],[],"[""L1"",""L8"",""L10""]","[""documented_legacy_shorthand""]","[""L/O/E""]",[],[],not_assessed,[],,Not assigned from company scale/funding; requires product-and-geography evidence.,B,"[""B""]",false,"[""APAC logistics and mixed-use comparator""]","[""C""]","[""S2""]",1,"[""https://mapletree.com.sg/""]","[""global_real_estate_pioneers_agent.csv""]",1,profile_requires_editorial_review,"[""category_not_assessed"",""maturity_not_assessed"",""status_evidence_date_missing"",""claim_level_evidence_review_required""]"
org-masdar-city-eee2e48,Masdar City,[],organization,default operating/legal identity,https://www.mubadala.com/en/what-we-do/masdar-city,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United Arab Emirates,"[""United Arab Emirates""]",false,"[""Abu Dhabi""]",,[],Not verified in the current source layer.,[],[],"[""L1"",""L4"",""L8"",""L10""]","[""documented_legacy_shorthand""]","[""L/D/O/E""]",[],[],not_assessed,[],,Not assigned from company scale/funding; requires product-and-geography evidence.,B,"[""B""]",false,"[""Masterplan-as-testbed model""]","[""B""]","[""S2""]",2,"[""https://masdar.ae/en/news/newsroom/tech-park-at-masdar-city-to-position-abu-dhabi-as-an-innovation-hub-for-start-ups"",""https://mubadala.com/en/what-we-do/masdar-city""]","[""global_real_estate_pioneers_agent.csv""]",1,profile_requires_editorial_review,"[""category_not_assessed"",""maturity_not_assessed"",""status_evidence_date_missing"",""claim_level_evidence_review_required""]"
