source_id,url,observed_urls,domain,inferred_source_class,source_quality_grade_provisional,quality_grade_status,used_by_record_ids,used_by_names,used_by_documents,source_datasets,last_verified,editorial_note
src-45f384d7e6,https://pathwaysai.co/,https://pathwaysai.co/,pathwaysai.co,company_or_product,S2,domain-level provisional; claim-level review required,eco-e14ef4b447,Pathways,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-ccbba7dde3,https://peek.us/,https://www.peek.us/,peek.us,company_or_product,S2,domain-level provisional; claim-level review required,eco-a06b4aacae,Peek,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-826fc6c74a,https://pelles.ai/,https://www.pelles.ai/,pelles.ai,company_or_product,S2,domain-level provisional; claim-level review required,eco-53344d9a94,Pelles AI,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-8555a93324,https://pepper.me/,https://pepper.me/,pepper.me,company_or_product,S2,domain-level provisional; claim-level review required,eco-970e827539,Pepper,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-d890f92438,https://perq.com/,https://perq.com/,perq.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-21db0ee62a,Perq,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-ba19fb91f8,https://pestshare.com/,https://pestshare.com/,pestshare.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-8ae7308070,Pestshare,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-9a31d1bad9,https://php.net/eol.php,https://www.php.net/eol.php,php.net,company_or_product,S2,domain-level provisional; claim-level review required,,,JCX_Meeting_Dossier_2026-08-29.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-510702f1a7,https://picket.ai/,https://picket.ai/,picket.ai,company_or_product,S2,domain-level provisional; claim-level review required,eco-3779db093f,Picket Homes,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-22a8f1f191,https://pilabs.vc/growth-programme,https://pilabs.vc/growth-programme,pilabs.vc,ecosystem_or_investor,S4,domain-level provisional; claim-level review required,,,JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-02f0b5c028,https://pilabs.vc/portfolio,https://pilabs.vc/portfolio,pilabs.vc,ecosystem_or_investor,S4,domain-level provisional; claim-level review required,eco-021b82230f|eco-1f2ee12d81|eco-2881ec646d|eco-2b576f1533|eco-300d080b3c|eco-3351e27574|eco-3d66877c6b|eco-41bdf21b97|eco-4c9838d058|eco-4ee8d44ded|eco-5985d72037|eco-63735d6414|eco-73a719e909|eco-791ed4cb72|eco-7bea788c1e|eco-7d9a668e12|eco-877cb688b2|eco-895add07c4|eco-8fb09ce1c2|eco-8fbe80ea0f|eco-98b242820c|eco-a59818b76a|eco-ab1613ef7e|eco-c60384f0a8|eco-c71a9a3a4e|eco-d09eff4b75|eco-d55602d090|eco-e14ef4b447|eco-ed5227f57c|eco-edde0c1f32,Airmo|alrik|AMBR|artic|AUTOSITU|bite.engineering|companion.energy|complimind|Conduit|Cyb3r Operations|Elyos ai|firmus|GENIA|howie ai|kertos|Kestrix|movable voice|Pathways|Responsibly|RIIICO|Sorair technologies|sorted|stockoss|storage share|Tangible|trubrics|unbane|untap health|Verbaflo|Veridue,research/build_ecosystem_discovery_index.py|research/built_environment_ecosystem_discovery_index.csv|research/built_environment_ecosystem_discovery_index.md,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-c212b26692,https://pilabs.vc/portfolio?sort=date_desc,https://pilabs.vc/portfolio?sort=date_desc,pilabs.vc,ecosystem_or_investor,S4,domain-level provisional; claim-level review required,org-elyos-ai-90065ff|org-kestrix-45a7de9|org-landtech-82e0a84|org-pi-labs-portfolio-188a1d3|org-plentific-279d25e|org-qualis-flow-6468e8b|org-switchee-205db60,Elyos AI|Kestrix|LandTech|Pi Labs portfolio|Plentific|Qualis Flow|Switchee,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/coverage_gap_additions.csv|research/coverage_gap_audit.md|research/proptech_startup_universe.md|research/proptech_startups_agent.csv,coverage_gap_additions.csv|full_corpus_source_inventory.csv|proptech_startups_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-128a2a1558,https://pinata.ai/,https://www.pinata.ai/,pinata.ai,company_or_product,S2,domain-level provisional; claim-level review required,eco-4a12efd523,Pinata,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-fe462a48d1,https://pine.ca/,https://www.pine.ca/,pine.ca,company_or_product,S2,domain-level provisional; claim-level review required,eco-3db5d61720,Pine,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-3aaea6f4b9,https://pinhome.id/pages/tentang-kami,https://www.pinhome.id/pages/tentang-kami,pinhome.id,company_or_product,S2,domain-level provisional; claim-level review required,org-pinhome-8799253,Pinhome,research/coverage_gap_additions.csv|research/coverage_gap_audit.md,coverage_gap_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-df22dd8a89,https://pinpointanalytics.ai/,https://www.pinpointanalytics.ai/,pinpointanalytics.ai,company_or_product,S2,domain-level provisional; claim-level review required,eco-29cf9243de,Pinpointanalytics,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-51a84823e1,https://placemakr.com/,https://www.placemakr.com/,placemakr.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-95221540a2,Placemakr,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-9f25ce0f9d,https://planera.io/,https://www.planera.io/,planera.io,company_or_product,S2,domain-level provisional; claim-level review required,eco-61b6785633,Planera,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-d585f30ca7,https://plangrid.com/,https://www.plangrid.com/,plangrid.com,company_or_product,S2,domain-level provisional; claim-level review required,org-plangrid-378edb8,PlanGrid,research/proptech_startups_agent.csv,full_corpus_source_inventory.csv|proptech_startups_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-3c7cbb1bde,https://planning.nsw.gov.au/news/nsw-government-bringing-planning-21st-century,https://www.planning.nsw.gov.au/news/nsw-government-bringing-planning-21st-century,planning.nsw.gov.au,government_or_regulator,S1,domain-level provisional; claim-level review required,org-archistar-2a1bcac,Archistar,research/regional_companies_agent.csv|research/regional_proptech_landscape.md,full_corpus_source_inventory.csv|regional_companies_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-99770596d9,https://planradar.com/,https://www.planradar.com/,planradar.com,company_or_product,S2,domain-level provisional; claim-level review required,org-planradar-0ba22d1,PlanRadar,JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md|research/proptech_startup_universe.md|research/proptech_startups_agent.csv,full_corpus_source_inventory.csv|proptech_startups_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-858a885f85,https://plentific.com/,https://www.plentific.com/,plentific.com,company_or_product,S2,domain-level provisional; claim-level review required,org-plentific-279d25e,Plentific,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/coverage_gap_additions.csv,coverage_gap_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
