discovery_id,display_name,name_variants_json,record_type_signals_json,qualified_entity_ids_json,evidence_stage,discovery_only,source_layers_json,source_layer_count,domains_json,candidate_urls_json,profile_urls_json,yc_company_ids_json,yc_batches_json,yc_status_signals_json,ecosystems_json,ecosystem_count,ecosystem_source_row_ids_json,ecosystem_source_row_count,ecosystem_status_signals_json,category_signals_json,lifecycle_signals_json,jcx_tier_signals_json,region_signals_json,country_signals_json,location_signals_json,employee_count_signals_json,description_signals_json,source_urls_json,source_url_count,identity_resolution_methods_json,needs_identity_review,identity_notes_json,snapshot_date,publication_note
dsc-262f34547fab,hypcloud,"[""hypcloud""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/hypcloud"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]","[""1975""]","[""S2018""]","[""Acquired""]",[],0,[],0,[],"[""Real-estate finance / insurtech""]","[""L3 Capital/finance; L6 Marketing/sales""]","[""A""]",[],"[""DE""]","[""Berlin, Germany""]","[""14""]","[""A tech-enabled commercial mortgage broker. hypcloud allows property…""]","[""https://ycombinator.com/companies/hypcloud"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-cc9b0c651582,Hyperion Robotics,"[""Hyperion Robotics""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://cemexventures.com/top-50""]",[],[],[],"[""CEMEX Ventures Top 50 ConTech 2026""]",1,"[""eco-src-772530dec779""]",1,"[""Selected for 2026 Top 50""]","[""Future of construction""]",[],[],[],[],[],[],"[""Future of construction""]","[""https://cemexventures.com/top-50""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-22cf45f5148a,HyScore,"[""HyScore""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""hyscore.co""]","[""https://hyscore.co/""]","[""https://nar-reach.com/uk""]",[],[],[],"[""NAR REACH UK""]",1,"[""eco-src-26b9f4aa98ce""]",1,"[""2026 cohort (or current page cohort)""]",[],[],[],"[""United Kingdom""]",[],[],[],"[""Transforming energy consumption insights into actionable insights and tangible savings""]","[""https://hyscore.co/"",""https://nar-reach.com/uk""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-57a88cf7a8bf,i-City / i-Berhad,"[""i-City / i-Berhad""]","[""organization""]","[""org-i-city-i-berhad-05f7e81""]",qualified_core,false,"[""qualified_core""]",1,"[""i-bhd.com""]","[""https://i-bhd.com/about""]",[],[],[],[],[],0,[],0,[],[],"[""L1"",""L10"",""L8""]","[""B""]",[],"[""Malaysia""]",[],[],[],"[""https://i-bhd.com/about""]",1,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-3cdf2e7d1c63,ICON,"[""ICON""]","[""organization""]","[""org-icon-f8995ba""]",qualified_core,false,"[""built_environment_ecosystem_discovery_index"",""qualified_core""]",2,"[""iconbuild.com""]","[""https://iconbuild.com/"",""https://iconbuild.com/technology""]","[""https://moderneventures.com/portfolio/icon""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-de52e381c4bf""]",1,"[""Portfolio/Passport listing displayed""]","[""Investment"",""robotic 3D-printed construction and BuildOS""]","[""L10"",""L2"",""L5""]","[""B""]",[],"[""United States""]",[],[],"[""Advancing humanity with 3D printing robotics, AI driven software and advanced materials — ICON revolutionizes construction with cutting-edge 3D printing technology enabling developers to craft sustainable, stunning, and scalable spaces for Earth and beyond — Investment""]","[""https://iconbuild.com/"",""https://iconbuild.com/newsroom/icon-announces-first-commercial-rollout-of-its-3d-printing-construction-technology-for-builders"",""https://iconbuild.com/technology"",""https://moderneventures.com/portfolio/icon""]",4,"[""exact_normalized_name_with_domain_corroboration"",""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-439c44aab3a5,Illumagear,"[""Illumagear""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""illumagear.com""]","[""https://illumagear.com/""]","[""https://brickmortar.vc/portfolio""]",[],[],[],"[""Brick & Mortar Ventures""]",1,"[""eco-src-f703028e0743""]",1,"[""Active investment""]",[],[],[],[],[],[],[],[],"[""https://brickmortar.vc/portfolio"",""https://illumagear.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-d53aec7acf0c,inBuild,"[""inBuild""]","[""organization""]","[""org-inbuild-0282ee3""]",qualified_core,false,"[""qualified_core""]",1,[],[],"[""https://ycombinator.com/companies/inbuild""]",[],[],[],[],0,[],0,[],"[""AI invoice approval payment and budget control for homebuilders""]","[""L3"",""L5""]","[""B""]",[],"[""United States""]",[],[],[],"[""https://ycombinator.com/companies/inbuild""]",1,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-57a44dcc85a6,Incentifind,"[""Incentifind""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""incentifind.com""]","[""https://incentifind.com/""]","[""https://moderneventures.com/portfolio/incentifind""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-8e695d101796""]",1,"[""Portfolio/Passport listing displayed""]","[""Passport""]",[],[],[],[],[],[],"[""Unlocking over $70B in available incentives — Helping developers, property owners, and tenants find money for their real estate and home improvement projects — Passport""]","[""https://incentifind.com/"",""https://moderneventures.com/portfolio/incentifind""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-7c9dbcf1ba53,Industrious - Acquired by CBRE (NYSE: CBRE),"[""Industrious - Acquired by CBRE (NYSE: CBRE)""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""industriousoffice.com""]","[""https://industriousoffice.com/""]","[""https://fifthwall.com/portfolio?2bddaefa_page=2""]",[],[],[],"[""Fifth Wall""]",1,"[""eco-src-343f7a57f3c3""]",1,"[""Exited/acquired (as displayed)""]",[],[],[],[],[],[],[],"[""Industrious is the largest premium flexible workspace provider in the U.S. with over 75 locations in more than 40 U.S. cities. Its Workplace Experience platform, which pairs thoughtfully-designed spaces with hospitality-driven services and amenities, has reshaped the concept of coworking into a scalable solution for companies of all sizes and stages. Since its founding in 2013, Industrious has helped thousands of companies scale their businesses while maintaining the highest NPS scores in the industry.""]","[""https://fifthwall.com/portfolio?2bddaefa_page=2"",""https://industriousoffice.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-2428dc42cb27,Infra-Market,"[""Infra-Market""]","[""organization""]","[""org-infra-market-b3a2104""]",qualified_core,false,"[""qualified_core""]",1,"[""infra.market""]","[""https://infra.market/""]",[],[],[],[],[],0,[],0,[],"[""construction-materials-platform""]","[""L5""]","[""B""]",[],"[""India""]",[],[],[],"[""https://infra-prod.gumlet.io/ivas/PROD/06-05-2025/1746534342377_IVAS_DezineMandapam.pdf"",""https://infra.market/"",""https://infra.market/about-us""]",3,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-c1e1f6d0facb,INGENIOUS.BUILD,"[""INGENIOUS.BUILD""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""ingenious.build""]","[""http://ingenious.build/""]","[""https://spark.jllt.com/portfolio""]",[],[],[],"[""JLL Spark""]",1,"[""eco-src-920ff394faa9""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],"[""INGENIOUS.BUILD’s data-driven platform enhances the entire construction project lifecycle by elevating efficiency and reducing your tech spend. View website""]","[""http://ingenious.build/"",""https://spark.jllt.com/portfolio""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-a71a9e4aaf17,Innov8,"[""Innov8""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/innov8""]","[""1341""]","[""S2016""]","[""Acquired""]",[],0,[],0,[],"[""Real-estate software / adjacent""]","[""L7 Occupancy/tenant; L12 Data/intelligence""]","[""C""]",[],"[""IN""]","[""New Delhi, Delhi, India""]","[""100""]","[""Innov8 Coworking is a Y- Combinator backed workspaces and community startup based in India. We provide Premium workspaces (Managed Private Offices and Coworking Spaces). Innov8 Coworking is the first of its kind Thought space in India. We encourage community engagement of like-minded individuals from any space, whether they are founders, investors, freelancers, creators or just want to work in a highly productive..."",""We provide co-working offices to startups, freelancers and SMEs in…""]","[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/innov8""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-07c5fd0a19ec,InsideMaps,"[""InsideMaps""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""insidemaps.com""]","[""https://insidemaps.com/""]","[""https://ret.vc/portfolio""]",[],[],[],"[""RET Ventures Portfolio""]",1,"[""eco-src-ab835f6b80c1""]",1,"[""Portfolio company displayed""]",[],[],[],[],[],[],[],"[""InsideMaps InsideMaps is a software platform that generates floorplans and high-definition 3D renderings of internal spaces from iPhone cameras. A powerful marketing/tours/renovation scoping tool, InsideMaps provides real estate professionals with a market-leading 3D rendering product at the most attractive price point in the market. Year of investment 2022 Stage at Investment All Early Real Estate Focus All Multifamily Single-Family Other View WEbsite""]","[""https://insidemaps.com/"",""https://ret.vc/portfolio""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-80b780e81be4,Inspace,"[""Inspace""]","[""organization""]","[""org-inspace-a027d14""]",qualified_core,false,"[""built_environment_ecosystem_discovery_index"",""qualified_core""]",2,"[""inspace.io""]","[""https://inspace.io/""]","[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",[],[],[],"[""Taronga RealTechX / Asset Impact""]",1,"[""eco-src-2f8904ef94d3""]",1,"[""Alumni/support history displayed""]","[""3D visualization""]","[""L4"",""L6""]","[""C""]",[],"[""Australia""]",[],[],[],"[""https://inspace.io/"",""https://tarongagroup.com/realtechx"",""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",3,"[""exact_normalized_name"",""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-8fbf2ebec23e,Inspectify,"[""Inspectify""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/inspectify""]","[""22257""]","[""S2020""]","[""Active""]",[],0,[],0,[],"[""Real-estate software / adjacent""]","[""L5 Construction; L12 Data/intelligence""]","[""B""]",[],"[""US""]","[""Seattle""]","[""75""]","[""Home Inspections, Simplified"",""We founded Inspectify with the goal to make a platform that helps inspectors, real estate professionals and home buyers alike. We see a tremendous opportunity to apply the latest technology to make inspectors more proficient and effective and make home inspections more engaging and value add to home buyers. We are just getting started, but are excited to provide much needed disruption in the space!""]","[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/inspectify""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-8f8be747dc6e,InspectMind AI,"[""InspectMind AI""]","[""organization""]","[""org-inspectmind-ai-e96a36c""]",qualified_core,false,"[""qualified_core"",""yc_real_estate_construction_2026-08-30""]",2,[],[],"[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/inspectmind-ai""]","[""29511""]","[""W2024""]","[""Active""]",[],0,[],0,[],"[""AI drawing QA"",""ConTech / construction operations""]","[""L4"",""L5"",""L5 Construction; L12 Data/intelligence""]","[""A"",""B""]",[],"[""US"",""United States""]","[""San Francisco""]","[""2""]","[""AI agent for construction drawings review"",""An AI agent that catches issues in construction drawings before they become costly rework and project delays""]","[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/inspectmind-ai""]",2,"[""exact_normalized_name"",""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-dd4fef257bff,Intengle Climate Risk Solutions,"[""Intengle Climate Risk Solutions""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",[],[],[],"[""Taronga RealTechX / Asset Impact""]",1,"[""eco-src-3015e4a49d94""]",1,"[""Alumni/support history displayed""]",[],[],[],[],[],[],[],[],"[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-e10df2a75411,Invitation Homes,"[""Invitation Homes""]","[""organization""]","[""org-invitation-homes-84857f4""]",qualified_core,false,"[""qualified_core""]",1,"[""invitationhomes.com""]","[""https://invitationhomes.com/""]",[],[],[],[],[],0,[],0,[],[],"[""L6"",""L7"",""L8""]","[""B""]",[],"[""United States""]",[],[],[],"[""https://invitationhomes.com/""]",1,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-f0f81f080b51,IronLedger.ai,"[""IronLedger.ai""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/ironledger-ai""]","[""30685""]","[""S2025""]","[""Active""]",[],0,[],0,[],"[""ConTech / construction operations""]","[""L5 Construction; L8 FM/maintenance; L12 Data/intelligence""]","[""A""]",[],"[""US""]","[""New York City""]",[],"[""AI-enabled Corporate Cards and Invoice Processing for Real Estate"",""IronLedger automates property accounting for property managers, developers and contractors, starting with accounts payable. We eliminate more than $70K of accounting costs annually for over 50K multifamily units. https://www.ironledger.ai/""]","[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/ironledger-ai""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
